name,min_frames,max_frames,mean_frames,median_frames,threshold_frames,min_lips,max_lips,mean_lips,median_lips,threshold_lips
R_103_368,0.19314995659722223,53.51966905381944,1.6964298822998691,1.003916015625,6.387933893198195,0.0,4611.0,222.15,74.5,763.6565196591204
R_103_158,0.11033203125,16.237606336805555,1.1323974756006008,0.7068147786458333,3.040825811936169,0.0,1715.0,102.4054054054054,16.0,353.5324282293206
R_105_122,0.06342230902777778,27.095008680555555,1.3084797782512627,0.9861745876736111,3.847247982521286,0.0,153.0,15.680555555555555,5.5,43.88557204636644
R_104_305,0.35589192708333334,23.68191623263889,1.7801912405727298,1.292785373263889,5.049922301277691,2.0,2180.0,269.4222222222222,65.5,689.4263485981896
R_104_373,0.08294053819444444,28.356348741319444,1.3487635754243827,0.8179947916666667,5.431815140501578,0.0,3.0,1.5714285714285714,1.0,2.621209889764219
R_105_294,0.06215928819444445,2.289896918402778,0.8694101453993056,0.8347856987847222,1.3552088435191556,1.0,6803.0,330.13,60.5,1254.974707559058
R_107_152,0.3769650607638889,40.81098415798611,2.2347509106470667,1.5448556857638889,7.093464774393295,0.0,2498.0,219.25510204081633,73.5,632.1786090951505
R_107_73,0.7873719618055556,30.25704861111111,3.542001375960402,2.2828483072916668,8.326414565189602,1.0,6342.0,592.6891891891892,55.5,1944.196215154825
R_104_232,0.10222547743055556,26.974483506944445,1.0091370498352923,0.3257546657986111,4.686164423419472,3.0,5057.0,472.28205128205127,96.0,1517.5247527932645
R_103_160,0.046123046875,80.77109375,1.7030667305236284,0.5337065972222222,10.422045114274882,0.0,4747.0,240.28235294117647,55.0,884.640156572316
R_105_26,0.07121853298611111,47.379908854166665,1.4405498342803034,0.27735243055555553,6.800989914842134,3.0,954.0,186.48275862068965,70.0,460.7757834970767
R_106_154,0.33849934895833333,4.077379557291667,1.3204617211612657,1.1169341362847223,2.000365339915284,0.0,203.0,65.36363636363636,25.0,132.48262531375352
R_101_133,0.26474934895833335,34.496516927083334,1.9216913390790342,1.421833224826389,5.581560579217239,1.0,859.0,186.75757575757575,114.5,395.5837366496223
R_105_408,0.04723415798611111,32.19236111111111,1.6855338746396749,1.2017220052083333,4.416333793308544,0.0,299.0,29.84090909090909,8.0,90.852809264645
R_107_183,0.25568576388888886,18.44178493923611,2.2477160173965425,2.0450651041666665,4.7844181592595,3.0,5189.0,701.8367346938776,472.0,1691.0558731847807
R_10_206,1.412976345486111,4.388208550347223,2.941675268308081,2.9102799479166666,3.564613380165472,8.0,1316.0,165.77777777777777,88.0,397.80185592378865
R_101_236,0.3653157552083333,23.86741753472222,2.083385842184095,1.097353515625,6.491163543799608,0.0,1115.0,190.46808510638297,83.0,441.02855057086913
R_103_49,0.2535579427083333,29.167475043402778,2.024153218381734,1.23052734375,6.841282075969121,1.0,5.0,2.3333333333333335,1.0,4.21895141649746
R_106_348,0.024610460069444444,1.017666015625,0.4173490867701247,0.21816948784722223,0.7494684287731214,0.0,7.0,1.9189189189189189,1.0,3.3962865263477244
R_107_348,0.2005349392361111,34.64529405381944,1.4797646512197296,0.9144856770833334,5.318504668246058,0.0,3152.0,122.78688524590164,14.0,531.6386205575517
R_101_185,0.5356792534722222,33.40238064236111,1.9495762754942438,1.1720844184027779,6.194770568524246,0.0,6154.0,776.4509803921569,218.5,1962.4599628288868
R_105_211,0.08059136284722222,16.428174913194443,1.2385224683357008,1.0512603081597223,2.970990798244352,4.0,8715.0,901.6455696202531,222.0,2374.3647032404438
R_100_32,0.05828667534722222,1.3161338975694445,0.4506489732530382,0.4115212673611111,0.7004479643020001,0.0,718.0,189.77777777777777,126.0,363.68237162204946
R_107_11,1.4874381510416668,32.75909396701389,4.2050185262266595,3.977367621527778,7.051935912448055,0.0,5.0,2.48,2.0,3.8691004283348267
R_104_392,1.311603732638889,51.27399522569444,5.105632568016,4.591225043402778,10.515354182153747,1.0,2222.0,198.16883116883116,42.0,626.6510332146831
R_104_337,0.08062174479166667,22.395788845486113,1.017232754879071,0.5920024956597223,3.8666438407125696,0.0,4000.0,506.64912280701753,169.0,1301.5028882658867
R_103_233,1.2500347222222221,46.72391710069444,6.224872708671533,4.184774305555556,12.51108150146746,14.0,305.0,119.14285714285714,118.0,205.88455673987676
R_10_241,1.0478168402777779,5.309474826388889,2.5367107972349254,2.315349934895833,3.4767873124157314,0.0,1207.0,122.04878048780488,32.0,334.5150706369302
R_10_217,0.35469835069444444,4.911980251736111,2.334552625868056,2.506141493055556,3.5186481929786506,0.0,735.0,42.93,14.0,141.3201676998266
R_107_202,0.058162977430555554,0.6259071180555555,0.29514844450044814,0.24472276475694443,0.4534033132852934,0.0,148.0,26.78688524590164,14.0,58.88923935706667
R_103_141,0.14916558159722224,46.56466905381944,1.8209522945045404,0.3656233723958333,8.27192405581568,1.0,702.0,96.09803921568627,54.0,229.34736396134844
R_101_106,0.325693359375,2.8555794270833332,1.5273619119957007,1.5289973958333334,2.090289773972727,0.0,884.0,120.3170731707317,55.0,302.81658055722227
R_104_162,0.06424153645833333,28.838633897569444,1.4741169368642413,1.1276877170138888,4.800757005021843,0.0,1314.0,196.71428571428572,125.0,432.8741070736562
R_10_159,1.6415223524305556,4.338552517361111,2.7516681036505246,2.7245556640625,3.398118770138778,0.0,2409.0,398.1095890410959,176.0,900.5274024425703
R_108_22,0.294423828125,1.756672092013889,0.7514821256589614,0.7292447916666667,1.015502285521041,5.0,18.0,9.8,7.0,14.507440918375929
R_10_200,1.5995084635416668,4.711399739583333,2.831658551569836,2.707068142361111,3.5909711954151975,2.0,1387.0,157.4,59.5,380.24981489783653
R_104_32,0.044653862847222225,49.388333333333335,1.5791776283341235,0.6876627604166666,6.780824318408351,0.0,592.0,68.91954022988506,26.0,176.47612447084038
R_106_347,0.1953960503472222,36.065288628472224,2.0087751405072973,1.3770475260416666,6.550385250748751,1.0,460.0,113.6896551724138,81.0,230.32468967017903
R_104_166,0.10229383680555555,0.7566026475694444,0.3741536319221866,0.32133572048611114,0.5478861749020101,0.0,2266.0,171.76923076923077,66.0,514.0731114740252
R_107_152,0.3769650607638889,40.81098415798611,2.2347509106470667,1.5448556857638889,7.093464774393295,0.0,2498.0,219.25510204081633,73.5,632.1786090951505
R_100_435,0.18556098090277778,38.20212348090278,1.6707241988788484,0.6284993489583334,7.333716544163969,0.0,722.0,39.4625,11.0,143.39167585428072
R_103_317,0.13146158854166667,1.8796853298611111,0.7515145642685622,0.7411501736111111,1.1574295468796179,2.0,1483.0,159.14018691588785,63.0,405.523500792811
R_106_389,0.05001302083333333,27.676920572916668,0.5147130249669314,0.17309787326388887,3.4972783328539467,55.0,525.0,250.54545454545453,208.0,401.84128975603164
R_105_264,0.05507486979166667,39.62085828993055,1.2464036435960772,0.8659016927083333,5.211501813529432,0.0,136.0,16.15625,11.5,35.131743035425984
R_107_324,0.17674153645833332,23.06297634548611,0.959404426611564,0.5128814019097222,3.8750380717099375,0.0,2211.0,227.0597014925373,3.0,752.3706649951378
R_107_104,1.4624077690972221,4.426806640625,2.8346242545171028,2.8044943576388888,3.543365350350295,2.0,140.0,17.72222222222222,10.5,48.06069350055417
R_101_179,0.18789496527777777,30.68805013020833,1.7711517643439858,1.4075238715277778,5.477512645096831,0.0,3745.0,243.0686274509804,29.0,788.7685604351254
R_103_104,0.06652669270833333,53.38659613715278,1.1153654587870896,0.5188661024305555,6.7297805505857475,1.0,1067.0,67.3452380952381,15.5,228.49951895438574
R_107_105,0.8448882378472222,29.939734157986113,2.0181731098395934,1.5151790364583333,5.381584537925848,205.0,205.0,205.0,205.0,205.0
R_107_357,0.133681640625,25.57337890625,1.746798754647857,1.2180512152777778,5.076611337046176,0.0,1920.0,65.02479338842976,6.0,312.69778036156936
R_103_339,0.08684787326388889,56.211422526041666,1.6536179126439705,0.418037109375,9.31806700689969,0.0,38.0,7.083333333333333,5.0,14.712862953317924
R_107_363,0.0938302951388889,1.4487489149305555,0.5951796538254311,0.5631624348958333,0.9176157355049397,1.0,854.0,129.1958762886598,61.0,294.96566070757603
R_104_290,0.7883029513888888,16.609479166666667,2.7272465869633833,2.1370713975694446,4.674499796351693,0.0,135.0,20.86046511627907,10.0,47.30793951572311
R_10_272,1.2099815538194445,6.830315755208333,3.886578914141414,3.8212852647569444,5.073868843922142,0.0,2189.0,298.0,97.0,716.3436917708267
R_104_141,0.058819444444444445,28.014115668402777,1.4179911614710987,0.8804096137152777,3.9621856149764465,0.0,3069.0,459.5365853658537,161.0,1099.0400168698711
R_100_6,1.2282269965277777,3.547839626736111,2.1910632694128793,2.188927408854167,2.8676800537827685,1.0,151.0,28.166666666666668,14.0,64.95623342440685
R_104_173,0.231171875,1.6592122395833333,0.859392864331723,0.8194325086805555,1.2287815491724507,1.0,68.0,15.48,6.0,32.28266645506004
R_103_165,0.34458984375,72.42067057291666,2.2932809047506324,1.138720703125,11.007737967181333,1.0,855.0,144.125,80.0,307.355712872915
R_105_141,0.044796006944444446,29.250120442708333,2.7126929461251477,2.019458550347222,6.915745014941837,2.0,3414.0,199.0581395348837,62.5,657.5126554156004
R_104_12,0.08975911458333333,46.02960394965278,0.8716664119112325,0.41460720486111113,5.107071558586534,1.0,1378.0,176.94690265486724,71.0,424.0328158674695
R_103_46,0.04397677951388889,32.46681206597222,1.0066570216049386,0.422978515625,4.903331612798068,0.0,1927.0,51.450980392156865,7.5,272.1364378343947
R_107_224,0.14839301215277778,0.8998470052083334,0.46113413575542006,0.40444444444444444,0.6823994215059439,6.0,1102.0,220.53658536585365,133.0,464.26925555015526
R_107_149,0.8287532552083333,6.656477864583334,2.7970487046515795,2.332141384548611,4.320546535363526,0.0,808.0,121.8125,69.0,267.6103989689152
R_107_176,0.06298719618055555,33.47099609375,1.9018563114103133,1.3479058159722221,6.227831798735214,272.0,3831.0,1950.2857142857142,1791.0,2957.8561604986
R_106_327,0.2938997395833333,1.7510492621527778,0.7477565311606413,0.7268614366319444,1.0063320303112648,4.0,7.0,5.0,4.0,6.414213562373095
R_108_31,0.04665364583333333,142.9109233940972,8.041018781565661,1.5829448784722222,34.08106619686873,0.0,229.0,81.14285714285714,73.0,148.39702020344092
R_104_102,0.15314019097222223,1.570400390625,0.8931388464296499,0.9027186414930556,1.2258486934897355,0.0,85.0,14.89010989010989,11.0,31.168222039642444
R_10_283,0.18357855902777778,61.53423828125,1.276606472713243,0.5443739149305555,7.388804524051077,11.0,101.0,38.166666666666664,30.0,68.14119288848079
R_103_379,0.3178070746527778,3.6460872395833333,1.6127309971316426,1.5216590711805555,2.3017968637919752,0.0,4.0,2.2857142857142856,3.0,3.5634674157141655
R_100_436,0.08031684027777777,23.490547960069446,0.6093475477430554,0.29855034722222223,3.190110528959053,0.0,266.0,27.734177215189874,12.0,69.75337381092302
R_10_371,0.6127723524305555,2.7785221354166665,1.478673731486003,1.448832465277778,1.8764166730410414,0.0,626.0,74.4251968503937,32.0,172.49527621959243
R_105_89,0.013777126736111112,30.48698025173611,1.2910246205757168,0.4668234592013889,5.153102585165958,0.0,259.0,43.916666666666664,9.5,113.159787063008
R_101_258,0.07474175347222223,22.285669487847223,0.9551268807870371,0.5269108072916666,3.7472234178241304,2.0,1951.0,394.08620689655174,157.5,926.1411134643362
R_106_374,0.13091796875,2.0006814236111112,0.6982307023157958,0.5490190972222222,1.1219250403114644,0.0,655.0,49.58119658119658,15.0,148.48192720653782
R_105_286,0.06549045138888888,1.10330078125,0.4558952437106919,0.4263780381944444,0.712725003326486,0.0,541.0,81.62264150943396,43.0,194.9928359910349
R_107_328,0.20391493055555557,18.12157009548611,1.0945825674019607,0.5485698784722222,4.070448745243741,2.0,437.0,40.09375,11.0,123.17893195766018
R_103_109,0.07137261284722222,48.08337673611111,2.1174178670858366,1.97845703125,6.584916275285169,0.0,23.0,4.238095238095238,3.0,9.23242308652453
R_105_352,0.07639865451388889,33.249714626736115,1.1994559689320121,0.6988617621527777,5.23318211938261,0.0,172.0,43.83606557377049,31.0,85.96085299955854
R_100_133,0.11039171006944444,1.069716796875,0.444212870096659,0.4394986979166666,0.6623660578405799,0.0,322.0,57.61643835616438,42.0,111.57624839700367
R_100_45,0.028684895833333335,36.229815538194444,0.902212086687184,0.5505723741319444,4.013910147230581,0.0,197.0,25.446153846153845,10.0,62.74640369857781
R_10_154,1.7317198350694445,6.386276041666667,3.699417583857442,3.5035384114583334,4.8267149836404695,2.0,920.0,176.98076923076923,53.0,418.5189084698976
R_100_173,0.16211480034722223,46.572685546875,2.2999296351841503,1.1099864366319445,8.2751466925743,0.0,1325.0,154.48529411764707,64.5,402.005078986219
R_105_260,0.054110243055555556,35.17551540798611,1.8605893757320942,1.41224609375,5.648624856873926,2.0,185.0,27.176470588235293,18.0,67.55735612774541
R_107_421,0.02861979166666667,22.24900390625,0.36737669958402086,0.10714084201388889,2.558634807549314,0.0,884.0,81.53,23.5,232.76144216729534
R_104_376,0.03692491319444444,35.408129340277775,1.3184841579861113,0.8598893229166666,5.342862635621872,0.0,1315.0,86.7719298245614,10.0,298.6516555168363
R_103_84,1.1110167100694444,33.97698784722222,5.676280274629883,3.918355034722222,10.790536544238538,123.0,687.0,491.3333333333333,664.0,751.9535337954021
R_100_388,0.04050564236111111,149.50292209201388,9.239319943752827,0.7135275607638889,36.20207836900334,1.0,7169.0,1696.6521739130435,458.0,3976.4407722111523
R_104_383,0.21477864583333334,25.675794270833332,1.055660258520913,0.7249555121527778,3.726850202266073,0.0,62.0,13.452830188679245,9.0,26.972300477699164
R_107_226,0.03278754340277778,32.96687282986111,0.9108812686796768,0.4452983940972222,4.561405222174076,0.0,911.0,177.33870967741936,156.0,351.63591076800617
R_103_257,0.08571614583333333,40.22505967881944,1.587019813712522,0.6965646701388889,6.57478949872532,0.0,249.0,57.06,15.0,127.70457799435141
R_107_190,0.11678493923611111,23.642004123263888,1.1213053944730813,0.5244997829861111,3.902080632486904,0.0,3309.0,281.2395833333333,27.0,965.8244749646244
R_108_26,0.17211480034722224,28.435556640625,1.685602870294225,1.0215131293402777,5.12172906352588,2.0,4930.0,1110.2916666666667,758.5,2119.4983881054522
R_103_339,0.08684787326388889,56.211422526041666,1.6536179126439705,0.418037109375,9.31806700689969,0.0,38.0,7.083333333333333,5.0,14.712862953317924
R_106_262,0.61486328125,4.480383029513889,1.9632648335375824,1.716240234375,2.8717140246236887,8.0,2174.0,403.07142857142856,216.0,866.141894918313
R_10_241,1.0478168402777779,5.309474826388889,2.5367107972349254,2.315349934895833,3.4767873124157314,1.0,1241.0,123.95061728395062,34.0,343.87427975444007
R_105_281,0.059140625,40.65310763888889,0.8251358704229801,0.44505696614583334,4.647079474803167,1.0,17.0,8.25,9.5,13.87916512459885
R_100_112,0.15415690104166666,50.76891276041667,1.2327803911140451,0.4975770399305556,7.1581085847615205,0.0,26.0,10.31578947368421,9.0,17.91116640261412
R_103_234,0.5867078993055556,5.222213541666667,2.4611617254273503,2.3060546875,3.587637383381428,42.0,42.0,42.0,42.0,42.0
R_104_243,0.39648763020833333,24.48130425347222,1.6207580965328838,1.1774137369791666,4.474082065524371,10.0,2288.0,251.83636363636364,153.0,608.7629801652755
R_10_202,1.1015483940972222,6.469307725694445,3.4249766175176046,3.635337456597222,4.788168909861046,0.0,2086.0,295.83098591549293,109.0,718.5628786375587
R_101_301,0.2537478298611111,28.763916015625,2.4801814499772843,2.139226345486111,5.219045037529144,0.0,1063.0,143.26315789473685,57.0,343.0338401400667
R_101_134,0.14571723090277777,48.370146484375,1.361498168089965,0.7352810329861111,5.885552622565486,0.0,1067.0,92.97727272727273,50.5,277.65949225785937
R_105_131,0.07384548611111111,22.574689670138888,2.0822845548862117,1.8283908420138888,4.656261297415778,12.0,5451.0,897.15,228.5,2305.5793122127216
R_104_434,1.3817198350694444,6.726536458333333,2.7564952256944446,2.344638671875,4.075465202900765,2.0,694.0,125.53333333333333,74.0,270.84085397681395
R_104_82,0.15996419270833334,32.168621961805556,1.449690866497507,0.7094970703125,6.113276931401233,0.0,86.0,18.17105263157895,10.0,37.477029452170804
R_103_67,1.3462152777777778,6.08173828125,3.4943716479104654,3.2818842230902776,4.5570736734664425,0.0,13.0,3.673076923076923,2.0,7.179780140576417
R_104_209,0.28866319444444444,22.91580620659722,1.301331535218254,0.5947135416666667,4.46479338866004,0.0,32.0,6.809523809523809,4.0,14.68727456187056
R_100_216,0.12827039930555556,28.68079318576389,0.8001298064557613,0.39120985243055556,3.9246702888933895,0.0,41.0,8.116666666666667,4.5,17.483437128725026
R_106_410,0.1800759548611111,40.45399305555556,1.3072261679292936,0.7086593967013889,5.542793554841086,0.0,1458.0,66.17241379310344,15.0,272.21058718379726
R_105_30,0.08982964409722222,31.81959418402778,1.615116729736328,1.1159960937500002,5.496146747550547,3.0,1492.0,247.578125,150.5,537.4363233427144
R_101_165,0.47966796875,23.88302951388889,1.8317214097433936,1.2920567491319446,5.231117575110082,0.0,3272.0,412.3076923076923,109.0,1088.5845569372138
R_100_289,0.06251627604166667,48.19160590277778,2.10413677444383,1.9718641493055555,6.547108211462918,0.0,25.0,4.090909090909091,3.0,9.492163919095617
R_106_4,3.664359809027778,15.046637369791666,7.717907997183248,7.904060329861111,10.505264408548333,1.0,157.0,42.875,11.0,102.31706738497577
R_105_44,0.069697265625,50.36827690972222,3.5790330674913187,2.797746310763889,10.796561118693685,2.0,2249.0,431.1818181818182,181.0,1020.0858570049093
R_103_77,0.8919053819444445,39.367221137152775,2.5107088309686296,1.6104720052083334,7.468194222475246,5.0,811.0,166.45833333333334,104.0,352.9944065128184
R_105_192,0.014976128472222221,14.388226996527777,0.4159184651870007,0.17043077256944444,1.606605431430844,0.0,1584.0,161.1864406779661,75.5,416.32043502286336
R_101_151,0.6748014322916667,30.21623046875,3.25871965268543,2.4135628255208337,7.225101650055517,1.0,5071.0,474.1621621621622,64.0,1555.218440256016
R_103_265,0.33786024305555556,2.3026182725694446,0.8653221364500661,0.7917529296875,1.2342585351317508,6.0,137.0,41.3,27.5,78.24604173656496
R_107_11,1.4874381510416668,32.75909396701389,4.2050185262266595,3.977367621527778,7.051935912448055,0.0,5.0,2.48,2.0,3.8691004283348267
R_101_382,0.7049826388888889,9.778231336805556,3.875893507801784,3.2823177083333333,6.126497270023201,7.0,1193.0,294.1666666666667,112.5,634.8963167478482
R_104_287,0.9635329861111112,6.718897569444445,2.3255822677707556,2.0793977864583333,3.4208699067832358,0.0,785.0,39.07843137254902,3.0,180.29719410101586
R_104_411,0.32032118055555553,35.90963107638889,3.9232333275941222,2.361357421875,8.501146032601632,9.0,1180.0,270.6578947368421,237.5,496.8403171908135
R_105_163,0.02446940104166667,13.286126302083334,0.5582458174085734,0.33791558159722224,1.7096474478355281,0.0,1910.0,99.27536231884058,9.0,325.12146126118955
R_105_394,0.06943467881944444,1.7265082465277777,0.8141685359942246,0.8451996527777778,1.2249556433951636,0.0,303.0,15.543478260869565,5.5,62.61036245667863
R_105_158,0.028857421875,15.178304036458334,0.9633622034956303,0.6052495659722222,3.056483394407329,0.0,866.0,67.3012048192771,15.0,226.19859043394007
R_104_165,0.10464952256944444,0.5211013454861111,0.19598575975529103,0.17380425347222223,0.28267629937553224,1.0,665.0,80.19047619047619,31.0,221.54771329111293
R_106_147,0.42878038194444446,49.91631184895834,2.075139514514514,1.107023654513889,8.474100312872157,1.0,1696.0,79.69090909090909,24.0,263.8513996446426
R_101_289,0.2659516059027778,32.55896158854166,3.142713775373932,1.1893033854166666,9.761180393658165,1.0,17.0,8.428571428571429,6.0,14.107030546957656
R_10_60,1.1382291666666666,7.2054665798611115,3.4519827039930537,3.2480761718749998,4.7410776470418465,0.0,1153.0,138.08080808080808,50.0,351.40716576826185
R_104_223,0.3597536892361111,4.944797092013889,2.123795609698682,2.110246310763889,3.0967449511262948,1.0,39.0,19.857142857142858,21.0,36.30123490460191
R_107_135,0.32103841145833334,62.653102213541665,2.665037682574729,1.3099381510416666,11.34411687632335,3.0,2204.0,363.02247191011236,213.0,809.1649638233114
R_100_175,3.493688151041667,8.076356336805556,5.603214340965346,5.4952973090277775,6.676079320767544,5.0,5.0,5.0,5.0,5.0
R_106_437,0.1367599826388889,1.8287727864583334,0.7380592190078384,0.7225206163194444,1.1511135629025693,0.0,995.0,145.47524752475246,69.0,347.98326443289227
R_105_339,0.092333984375,2.7039029947916666,0.9485236769636017,0.9269813368055555,1.4936108575448026,0.0,2440.0,203.57931034482758,67.0,574.29728417893
R_100_416,0.5046082899305555,4.459476996527778,2.419455566406251,2.2119346788194445,3.4009508522448737,6.0,1515.0,254.52941176470588,87.0,680.8695297383392
R_107_112,0.26464626736111113,37.22614149305556,1.9262009119104457,1.2382579210069444,7.036509863415049,0.0,1241.0,141.87234042553192,40.0,376.8140821422932
R_103_361,0.17680013020833332,52.52484266493055,1.5092111073369567,0.6654481336805556,7.70634485425492,0.0,139.0,39.78787878787879,30.0,74.4041804090038
R_105_158,0.028857421875,15.178304036458334,0.9633622034956303,0.6052495659722222,3.056483394407329,0.0,814.0,64.78571428571429,15.5,217.60883577780078
R_10_318,0.3193185763888889,2.3240538194444444,0.9988290572427623,0.8651486545138889,1.4922440277498263,0.0,74.0,15.070422535211268,11.0,30.84999922999413
R_100_427,0.6220193142361111,40.32554036458333,3.4975159294222613,2.6442833116319444,8.06199399926764,1.0,1294.0,249.52941176470588,126.0,554.3804105951004
R_101_308,0.18481011284722224,32.808390842013885,2.2844257096815896,1.3731212022569443,6.782536463034901,9.0,1134.0,344.54716981132077,317.0,572.7516102653432
R_101_440,1.3151356336805555,32.27752821180555,9.036645184483726,6.190582682291667,16.740216760181596,1.0,4699.0,633.5411764705882,232.0,1526.204508738183
R_108_12,0.05975260416666667,144.24519097222222,1.7650630088601522,0.6883409288194444,13.766512853892976,0.0,501.0,29.98507462686567,2.0,124.43643501265245
R_107_411,0.27853624131944443,58.67778754340278,2.652493796471661,1.9239453125,8.412652602718818,3.0,22.0,9.5,7.5,15.575908711186061
R_103_191,0.027216796875,143.03158528645832,6.751226139894005,0.6856022135416666,30.835654965238298,0.0,158.0,13.19047619047619,7.0,39.635301736997405
R_100_40,0.035563151041666664,32.66873046875,0.6819735330737935,0.27868272569444447,3.919662061822881,0.0,3146.0,133.50515463917526,31.0,510.1656877322039
R_104_421,0.217548828125,1.190715060763889,0.6756657841435182,0.6532628038194445,0.9265049616285648,5.0,1824.0,373.4864864864865,152.0,819.9473513687726
R_107_256,0.06061848958333333,2.8023253038194444,1.061900419560185,1.0379405381944444,1.7565996259662204,0.0,263.0,35.258620689655174,16.5,85.27777576008367
R_103_68,3.2968739149305555,7.134839409722222,4.851170578433969,4.908919270833334,5.62869746813801,0.0,3346.0,48.13095238095238,5.0,410.2601643824246
R_10_3,0.7706499565972222,3.9751302083333333,2.342708197699653,2.374761827256944,3.074356988464683,0.0,365.0,49.89873417721519,13.0,133.32528717584466
R_101_296,0.1499294704861111,31.39165581597222,2.133120482355102,0.6076768663194445,8.406128010208349,0.0,1115.0,90.0909090909091,31.0,276.04724647230853
R_100_229,0.019887152777777778,47.32596571180556,2.9518389580987234,1.4109700520833335,9.60513085661357,0.0,94.0,15.552631578947368,7.5,34.899462365819026
R_103_323,0.23765299479166666,54.67844184027778,1.5405721182193393,0.45953016493055554,8.91205192594361,2.0,1302.0,337.3269230769231,144.0,726.3500942848685
R_101_56,0.033569878472222224,29.892940538194445,0.6896214406012583,0.15712999131944444,4.2546850876464966,0.0,16.0,3.24,2.0,6.529741631192334
R_107_256,0.06061848958333333,2.8023253038194444,1.061900419560185,1.0379405381944444,1.7565996259662204,0.0,263.0,35.258620689655174,16.5,85.27777576008367
R_100_342,0.17846245659722224,73.82897569444444,1.4644922271976624,0.5539995659722222,9.508782136626316,5.0,2886.0,214.1604938271605,81.0,658.873730790735
R_104_125,0.015096571180555556,31.715047743055557,1.3525122568558674,0.21639594184027777,6.514293051973947,0.0,628.0,31.705263157894738,9.0,115.80306007305401
R_101_114,0.0003884548611111111,140.630146484375,10.601856028238927,1.3544737413194445,40.96170445599286,1.0,274.0,82.03448275862068,75.0,150.83177759247735
R_101_62,0.07000542534722222,43.151705729166665,1.6458739480854556,0.83203125,6.566364907099624,0.0,158.0,29.957894736842107,16.0,66.52561584640559
R_104_303,0.45790147569444445,32.23177191840278,2.6617637375502556,1.6525493706597223,7.812949919319648,0.0,1297.0,121.40816326530613,19.0,374.2175952747803
R_100_136,0.0058094618055555556,121.40584418402777,8.257090871710531,0.34353461371527777,33.96335067631584,0.0,68.0,16.526315789473685,12.0,32.91748292640458
R_103_369,0.5692523871527778,45.28210503472222,2.387804457720588,1.7316140407986111,7.66241630924638,1.0,2406.0,691.5671641791045,578.0,1268.0412441618546
R_104_70,0.206796875,2.1251063368055556,0.8225263400607641,0.7424061414930556,1.25747598435073,0.0,812.0,77.37974683544304,35.0,198.21736188167978
R_108_54,0.33709743923611113,2.959486762152778,1.5340971635698195,1.5742073567708332,2.1913918869332982,16.0,324.0,106.8,72.0,217.9708594911454
R_107_356,0.043121744791666666,17.293421223958333,0.4494473463743542,0.2233832465277778,2.28347721781456,0.0,500.0,43.0,11.0,132.84688873096354
R_103_149,0.1903276909722222,44.38931206597222,4.279265950520832,0.8193218315972222,13.415400633608861,13.0,39.0,24.0,22.0,34.04987562112089
R_106_116,0.1043576388888889,37.35566948784722,1.538180830841692,0.8500330946180555,5.825896956529445,0.0,620.0,131.45454545454547,61.0,277.115024674585
R_105_132,0.021145833333333332,26.999115668402776,4.164496701924726,3.728703342013889,7.814075144449629,3.0,616.0,100.76470588235294,20.0,292.1827975381543
R_103_348,0.10195203993055556,66.41796115451389,2.0744935481426365,0.9824826388888889,10.276207842183812,0.0,1564.0,168.19672131147541,70.0,452.1124799830171
R_107_92,0.15393229166666667,1.3252745225694444,0.4981836575776145,0.4506385633680555,0.7509717994480476,8.0,2963.0,526.4705882352941,244.0,1171.4583933469808
R_103_166,0.44243815104166667,2.3212261284722224,1.059646792763158,0.9861111111111112,1.5040381916893,0.0,854.0,145.34736842105264,59.0,332.7077455399286
R_100_207,0.8279633246527778,3.9128211805555555,1.9516385924051247,1.9128732638888888,2.7216601243161733,0.0,230.0,39.42857142857143,13.5,101.6191934658831
R_105_170,0.03351996527777778,10.288990885416666,0.8135188058885083,0.5343565538194445,2.0627776184344055,0.0,780.0,162.3235294117647,44.5,374.69739794224586
R_103_47,0.1392458767361111,27.455257161458334,1.0907680266203703,0.701328125,4.179272506180251,0.0,434.0,41.84444444444444,8.0,138.02897901917754
R_107_312,0.22941297743055555,19.204165581597223,0.8868556020041425,0.5151779513888889,3.3442162399965856,1.0,1274.0,92.62162162162163,27.0,313.29422384116157
R_106_89,0.3718142361111111,2.2839756944444445,1.2626086782711992,1.2377115885416665,1.5913663825807214,0.0,12.0,3.5945945945945947,2.0,7.222261996878382
R_100_263,1.0702593315972222,33.98572048611111,5.681117335355618,3.92669921875,10.797044919414372,612.0,675.0,643.5,643.5,675.0
R_103_274,0.023313802083333335,22.94250542534722,0.5315465363268098,0.09099121093750001,3.3181150797872494,0.0,1437.0,110.76271186440678,14.0,384.0581898193336
R_100_72,1.3021126302083332,29.705702039930557,3.2556878227386044,2.3007855902777776,7.678165156764837,3.0,3.0,3.0,3.0,3.0
R_107_151,0.5722591145833333,4.195508897569445,2.0082372099592147,1.9765679253472221,2.7394186330758314,1.0,88.0,19.055555555555557,14.5,36.877116224906544
R_100_296,0.10588433159722223,50.043916015625,1.6425565636200719,0.8442203776041667,7.85522288988685,0.0,975.0,192.74576271186442,84.0,426.5326128459228
R_101_357,0.2953689236111111,1.218486328125,0.6560293491190846,0.6458213975694445,0.8917504162025928,1.0,385.0,81.18867924528301,46.0,168.7818763197551
R_106_100,0.11303927951388888,46.925888671875,1.6819837706061782,0.371259765625,7.55028604830393,8.0,730.0,242.1764705882353,190.0,421.9214648878779
